Title,URL,Volume Issue,Vol Issue Year
Strategic implications of mobile technology: A case study using Value-Focused Thinking,https://www.sciencedirect.com/science/article/pii/S0963868705000405,Pages 243-354 (September 2005),September 2005
Mobile music business in Japan and Korea: Copyright management institutions as a reverse salient,https://www.sciencedirect.com/science/article/pii/S0963868705000417,Pages 243-354 (September 2005),September 2005
Modelling corporate wireless security and privacy,https://www.sciencedirect.com/science/article/pii/S0963868705000429,Pages 243-354 (September 2005),September 2005
The role of standards in innovation and diffusion of broadband mobile services: The case of South Korea,https://www.sciencedirect.com/science/article/pii/S0963868705000430,Pages 243-354 (September 2005),September 2005
Announcement,https://www.sciencedirect.com/science/article/pii/S0963868705000648,Pages 243-354 (September 2005),September 2005
Outside back cover,https://www.sciencedirect.com/science/article/pii/S0963868705000636,Pages 243-354 (September 2005),September 2005
Inside front cover,https://www.sciencedirect.com/science/article/pii/S0963868705000454,Pages 91-242 (June 2005),June 2005
"Special Issue Part II: understanding the contextual influences on enterprise system design, implementation, use and evaluation",https://www.sciencedirect.com/science/article/pii/S0963868705000326,Pages 91-242 (June 2005),June 2005
A framework for addressing the organisational issues of enterprise systems implementation,https://www.sciencedirect.com/science/article/pii/S0963868705000302,Pages 91-242 (June 2005),June 2005
Global–local negotiations for implementing configurable packages: The power of initial organizational decisions,https://www.sciencedirect.com/science/article/pii/S0963868705000296,Pages 91-242 (June 2005),June 2005
Mandates and technology acceptance: A tale of two enterprise technologies,https://www.sciencedirect.com/science/article/pii/S0963868705000260,Pages 91-242 (June 2005),June 2005
On the interpretative flexibility of hosted ERP systems,https://www.sciencedirect.com/science/article/pii/S0963868705000314,Pages 91-242 (June 2005),June 2005
From means to ends: The transformation of ERP in a manufacturing company,https://www.sciencedirect.com/science/article/pii/S0963868705000272,Pages 91-242 (June 2005),June 2005
The dynamics of contextual forces of ERP implementation,https://www.sciencedirect.com/science/article/pii/S0963868705000284,Pages 91-242 (June 2005),June 2005
Outside back cover,https://www.sciencedirect.com/science/article/pii/S0963868705000508,Pages 91-242 (June 2005),June 2005
Inside front cover,https://www.sciencedirect.com/science/article/pii/S0963868705000181,"Volume 14, Issue 1",March 2005
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868705000156,"Volume 14, Issue 1",March 2005
"Development, global futures and IS research: a polemic",https://www.sciencedirect.com/science/article/pii/S096386870400054X,"Volume 14, Issue 1",March 2005
"Power, politics and persuasion in IS evaluation: a focus on ‘relevant social groups’",https://www.sciencedirect.com/science/article/pii/S0963868704000526,"Volume 14, Issue 1",March 2005
Strategic risk positioning as sensemaking in crisis: the adoption of electronic trading at the London international financial futures and options exchange,https://www.sciencedirect.com/science/article/pii/S0963868705000028,"Volume 14, Issue 1",March 2005
A resource-based view of competitive advantage at the Port of Singapore,https://www.sciencedirect.com/science/article/pii/S096386870400037X,"Volume 14, Issue 1",March 2005
"Organizational Knowledge Systems: An Action-oriented Perspective on Organization and Information Systems, R. Magalhaes. Edward Elgar Publishing, Cheltenham, UK (2004), 272 pages, ISBN 1-84376-282-X (£65.00)",https://www.sciencedirect.com/science/article/pii/S0963868704000538,"Volume 14, Issue 1",March 2005
Outside back cover,https://www.sciencedirect.com/science/article/pii/S0963868705000235,"Volume 14, Issue 1",March 2005
Inside front cover,https://www.sciencedirect.com/science/article/pii/S0963868705000041,Pages 271-420 (December 2004),December 2004
"Understanding the contextual influences on enterprise system design, implementation, use and evaluation",https://www.sciencedirect.com/science/article/pii/S0963868704000551,Pages 271-420 (December 2004),December 2004
"Enterprise systems, knowledge transfer and power users",https://www.sciencedirect.com/science/article/pii/S0963868704000496,Pages 271-420 (December 2004),December 2004
‘Best’ for whom?: the tension between ‘best practice’ ERP packages and diverse epistemic cultures in a university context,https://www.sciencedirect.com/science/article/pii/S0963868704000472,Pages 271-420 (December 2004),December 2004
An exploration of enterprise technology selection and evaluation,https://www.sciencedirect.com/science/article/pii/S0963868704000484,Pages 271-420 (December 2004),December 2004
"Dominant actors, political agendas, and strategic shifts over time: a critical ethnography of an enterprise systems implementation",https://www.sciencedirect.com/science/article/pii/S0963868704000502,Pages 271-420 (December 2004),December 2004
An institutional perspective on sources of ERP package–organisation misalignments,https://www.sciencedirect.com/science/article/pii/S0963868704000460,Pages 271-420 (December 2004),December 2004
Coping with ERP-related contextual issues in SMEs: a vendor's perspective,https://www.sciencedirect.com/science/article/pii/S0963868704000514,Pages 271-420 (December 2004),December 2004
Index,https://www.sciencedirect.com/science/article/pii/S0963868705000077,Pages 271-420 (December 2004),December 2004
Outside back cover,https://www.sciencedirect.com/science/article/pii/S0963868705000107,Pages 271-420 (December 2004),December 2004
Inside front cover,https://www.sciencedirect.com/science/article/pii/S096386870400040X,"Volume 13, Issue 3",September 2004
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868704000381,"Volume 13, Issue 3",September 2004
"Knowledge strategy in organizations: refining the model of Hansen, Nohria and Tierney",https://www.sciencedirect.com/science/article/pii/S0963868704000368,"Volume 13, Issue 3",September 2004
Using and validating the strategic alignment model,https://www.sciencedirect.com/science/article/pii/S0963868704000356,"Volume 13, Issue 3",September 2004
De-escalation of commitment to information systems projects: a process perspective,https://www.sciencedirect.com/science/article/pii/S0963868704000344,"Volume 13, Issue 3",September 2004
Outside back cover,https://www.sciencedirect.com/science/article/pii/S0963868704000459,"Volume 13, Issue 3",September 2004
Inside front cover,https://www.sciencedirect.com/science/article/pii/S0963868704000241,Pages 87-198 (July 2004),July 2004
Strategic Information Systems in the Post-Net Era,https://www.sciencedirect.com/science/article/pii/S0963868704000125,Pages 87-198 (July 2004),July 2004
Strategies for value creation in electronic markets: towards a framework for managing evolutionary change,https://www.sciencedirect.com/science/article/pii/S0963868704000137,Pages 87-198 (July 2004),July 2004
Enterprise strategy management systems: current and next generation,https://www.sciencedirect.com/science/article/pii/S0963868704000071,Pages 87-198 (July 2004),July 2004
Seeking strategic advantage in the post-net era: viewing ERP systems from the resource-based perspective,https://www.sciencedirect.com/science/article/pii/S0963868704000058,Pages 87-198 (July 2004),July 2004
Proprietary versus internet technologies and the adoption and impact of electronic marketplaces,https://www.sciencedirect.com/science/article/pii/S096386870400006X,Pages 87-198 (July 2004),July 2004
Beyond strategic information systems: towards an IS capability,https://www.sciencedirect.com/science/article/pii/S0963868704000046,Pages 87-198 (July 2004),July 2004
Erratum to “Leveraging IT resources and capabilities at the housing and development board” [J. Strategic Inf. Syst. 12 (2003) 229–249],https://www.sciencedirect.com/science/article/pii/S0963868703000787,Pages 87-198 (July 2004),July 2004
"Call for papers: the 6th European conference on organizational knowledge, learning and capabilities (OKLC) Boston, USA, March 18-19, 2005 Hosted by Bentley College",https://www.sciencedirect.com/science/article/pii/S0963868704000307,Pages 87-198 (July 2004),July 2004
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0963868704000150,"Volume 13, Issue 1",March 2004
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868704000095,"Volume 13, Issue 1",March 2004
Information technology and the transformation of industries: three research perspectives,https://www.sciencedirect.com/science/article/pii/S0963868704000034,"Volume 13, Issue 1",March 2004
"IS-enabled sustainable competitive advantage in financial services, retailing and manufacturing",https://www.sciencedirect.com/science/article/pii/S0963868704000083,"Volume 13, Issue 1",March 2004
"The relationships among management accounting information, organizational learning and production performance",https://www.sciencedirect.com/science/article/pii/S0963868704000022,"Volume 13, Issue 1",March 2004
Outside back Cover,https://www.sciencedirect.com/science/article/pii/S0963868704000204,"Volume 13, Issue 1",March 2004
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0963868703000696,Pages 253-398 (December 2003),December 2003
Preface,https://www.sciencedirect.com/science/article/pii/S0963868703000416,Pages 253-398 (December 2003),December 2003
The LEO principle: perspectives on 50 years of business computing,https://www.sciencedirect.com/science/article/pii/S0963868703000428,Pages 253-398 (December 2003),December 2003
LEO and the computer revolution,https://www.sciencedirect.com/science/article/pii/S096386870300043X,Pages 253-398 (December 2003),December 2003
Business computing 2001—the state of the art,https://www.sciencedirect.com/science/article/pii/S0963868703000441,Pages 253-398 (December 2003),December 2003
50 Years of business computing: LEO to Linux,https://www.sciencedirect.com/science/article/pii/S0963868703000453,Pages 253-398 (December 2003),December 2003
Conference sponsors' panel: what have we learnt in 50 years?,https://www.sciencedirect.com/science/article/pii/S0963868703000465,Pages 253-398 (December 2003),December 2003
Panel: social and economic consequences of business computing and public policy,https://www.sciencedirect.com/science/article/pii/S0963868703000477,Pages 253-398 (December 2003),December 2003
Knowledge and digital information,https://www.sciencedirect.com/science/article/pii/S0963868703000489,Pages 253-398 (December 2003),December 2003
"Panel: crystal ball, 2001-2051",https://www.sciencedirect.com/science/article/pii/S0963868703000490,Pages 253-398 (December 2003),December 2003
Looking forward fifty years—the NCC prize papers,https://www.sciencedirect.com/science/article/pii/S0963868703000507,Pages 253-398 (December 2003),December 2003
The world and business computing in 2051: from LEO to RUR?,https://www.sciencedirect.com/science/article/pii/S0963868703000519,Pages 253-398 (December 2003),December 2003
The world and business computing in 2051,https://www.sciencedirect.com/science/article/pii/S0963868703000520,Pages 253-398 (December 2003),December 2003
The world and business computing at mid-century,https://www.sciencedirect.com/science/article/pii/S0963868703000532,Pages 253-398 (December 2003),December 2003
Index,https://www.sciencedirect.com/science/article/pii/S0963868703000726,Pages 253-398 (December 2003),December 2003
Outside back cover,https://www.sciencedirect.com/science/article/pii/S0963868703000751,Pages 253-398 (December 2003),December 2003
Editorial Board,https://www.sciencedirect.com/science/article/pii/S096386870300057X,"Volume 12, Issue 3",October 2003
Publishers Note,https://www.sciencedirect.com/science/article/pii/S0963868703000544,"Volume 12, Issue 3",October 2003
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868703000635,"Volume 12, Issue 3",October 2003
Technology fears: distrust and cultural persistence in electronic marketplace adoption,https://www.sciencedirect.com/science/article/pii/S0963868703000349,"Volume 12, Issue 3",October 2003
Strategic information systems planning: too little or too much?,https://www.sciencedirect.com/science/article/pii/S0963868703000398,"Volume 12, Issue 3",October 2003
Leveraging IT resources and capabilities at the housing and development board,https://www.sciencedirect.com/science/article/pii/S0963868703000404,"Volume 12, Issue 3",October 2003
"Redesigning Human Systems: Enid Mumford; Information Science Publishing, Hershey, PA, 2003, 303 pages, ISBN 1-59140-118-6 (US$79.95)",https://www.sciencedirect.com/science/article/pii/S0963868703000350,"Volume 12, Issue 3",October 2003
Outside back cover,https://www.sciencedirect.com/science/article/pii/S0963868703000623,"Volume 12, Issue 3",October 2003
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0963868703000246,"Volume 12, Issue 2",July 2003
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868703000222,"Volume 12, Issue 2",July 2003
Creating social and intellectual capital through IT career transitions,https://www.sciencedirect.com/science/article/pii/S0963868703000179,"Volume 12, Issue 2",July 2003
The IT contribution in developing a transnational capability at Electrolux,https://www.sciencedirect.com/science/article/pii/S0963868703000192,"Volume 12, Issue 2",July 2003
An extended platform logic perspective of IT governance: managing perceptions and activities of IT,https://www.sciencedirect.com/science/article/pii/S0963868703000210,"Volume 12, Issue 2",July 2003
"A computer called LEO: Georgina Ferry; 4th Estate, London, 2003, 221 pages, hardback, ISBN 1-84115-185 (£15.99)",https://www.sciencedirect.com/science/article/pii/S0963868703000209,"Volume 12, Issue 2",July 2003
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0963868703000039,"Volume 12, Issue 1",March 2003
Connecting readers to the research information they need,https://www.sciencedirect.com/science/article/pii/S096386870300009X,"Volume 12, Issue 1",March 2003
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868703000106,"Volume 12, Issue 1",March 2003
Determinants of a sustainable competitive advantage due to an IT-enabled strategy,https://www.sciencedirect.com/science/article/pii/S0963868702000355,"Volume 12, Issue 1",March 2003
The diffusion of information systems development methods,https://www.sciencedirect.com/science/article/pii/S0963868702000331,"Volume 12, Issue 1",March 2003
A conceptual model of an interorganizational intelligent meeting-scheduler (IIMS),https://www.sciencedirect.com/science/article/pii/S0963868702000343,"Volume 12, Issue 1",March 2003
Bridging communities of practice with information technology in pursuit of global knowledge sharing,https://www.sciencedirect.com/science/article/pii/S0963868702000239,"Volume 12, Issue 1",March 2003
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0963868702000318,"Volume 11, Issues 3–4",December 2002
JSIS Editorial—Special Issue on “Trust in the Digital Economy”,https://www.sciencedirect.com/science/article/pii/S096386870200032X,"Volume 11, Issues 3–4",December 2002
Dynamic nature of trust in virtual teams,https://www.sciencedirect.com/science/article/pii/S0963868702000197,"Volume 11, Issues 3–4",December 2002
Institution-based trust in interorganizational exchange relationships: the role of online B2B marketplaces on trust formation,https://www.sciencedirect.com/science/article/pii/S0963868702000173,"Volume 11, Issues 3–4",December 2002
"Trustworthiness in electronic commerce: the role of privacy, security, and site attributes",https://www.sciencedirect.com/science/article/pii/S0963868702000185,"Volume 11, Issues 3–4",December 2002
Some antecedents and effects of trust in virtual communities,https://www.sciencedirect.com/science/article/pii/S0963868702000215,"Volume 11, Issues 3–4",December 2002
The impact of initial consumer trust on intentions to transact with a web site: a trust building model,https://www.sciencedirect.com/science/article/pii/S0963868702000203,"Volume 11, Issues 3–4",December 2002
"Online trust: a stakeholder perspective, concepts, implications, and future directions",https://www.sciencedirect.com/science/article/pii/S0963868702000227,"Volume 11, Issues 3–4",December 2002
Index,https://www.sciencedirect.com/science/article/pii/S0963868702000276,"Volume 11, Issues 3–4",December 2002
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868702000161,"Volume 11, Issue 2",1 June 2002
The communal resource and information systems,https://www.sciencedirect.com/science/article/pii/S0963868702000069,"Volume 11, Issue 2",1 June 2002
IT alignment and firm performance in small manufacturing firms,https://www.sciencedirect.com/science/article/pii/S0963868702000070,"Volume 11, Issue 2",1 June 2002
PUZZLE: a concept and prototype for linking business intelligence to business strategy,https://www.sciencedirect.com/science/article/pii/S0963868702000057,"Volume 11, Issue 2",1 June 2002
"Exploring ASP as sourcing strategy: theoretical perspectives, propositions for practice",https://www.sciencedirect.com/science/article/pii/S0963868702000045,"Volume 11, Issue 2",1 June 2002
"M. Khosrowpour, Success and Pitfalls of Information Technology Management, Idea Group Publishing, Hershey, PA, 1999, ISBN 1-878289-56-X, US$ 165 (Book 1); M. Khosrowpour, Organizational Achievement and Failure in Information Technology Management, Idea Group Publishing, Hershey, PA, 2000, ISBN 1-878289-83-7, US$ 165 (Book 2); M. Khosrowpour, Pitfalls and Triumphs of Information Technology Management, Idea Group Publishing, Hershey, PA, 2001, ISBN 1-878289-61-6, US$ 165 (Book 3)",https://www.sciencedirect.com/science/article/pii/S0963868702000033,"Volume 11, Issue 2",1 June 2002
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868702000021,"Volume 11, Issue 1",March 2002
Strategic use of the Internet and e-commerce: Cisco Systems,https://www.sciencedirect.com/science/article/pii/S0963868701000567,"Volume 11, Issue 1",March 2002
The regulation of electronic commerce: learning from the UK's RIP act,https://www.sciencedirect.com/science/article/pii/S0963868701000592,"Volume 11, Issue 1",March 2002
The role of software patents in sustaining IT-enabled competitive advantage: a call for research,https://www.sciencedirect.com/science/article/pii/S0963868701000579,"Volume 11, Issue 1",March 2002
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868701000609,"Volume 10, Issue 4",December 2001
Information management (IM) strategy: the construct and its measurement,https://www.sciencedirect.com/science/article/pii/S0963868701000531,"Volume 10, Issue 4",December 2001
Managerial information system success factors within the cultural context of North America and a former Soviet Republic,https://www.sciencedirect.com/science/article/pii/S0963868701000555,"Volume 10, Issue 4",December 2001
Building outsourcing relationships across the global community: the UPS–Motorola experience,https://www.sciencedirect.com/science/article/pii/S0963868701000506,"Volume 10, Issue 4",December 2001
B2B e-Commerce in emerging economies: i-metal.com's non-ferrous metals exchange in China,https://www.sciencedirect.com/science/article/pii/S0963868701000580,"Volume 10, Issue 4",December 2001
Index of Volume,https://www.sciencedirect.com/science/article/pii/S0963868701000610,"Volume 10, Issue 4",December 2001
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868701000543,"Volume 10, Issue 3",September 2001
Leveraging geographic and information technology scope for superior performance: an exploratory study in international banking,https://www.sciencedirect.com/science/article/pii/S0963868701000518,"Volume 10, Issue 3",September 2001
Sustaining strategic IT advantage in the information age: how strategy paradigms differ by speed,https://www.sciencedirect.com/science/article/pii/S096386870100052X,"Volume 10, Issue 3",September 2001
Receptivity of Singapore's SMEs to electronic commerce adoption,https://www.sciencedirect.com/science/article/pii/S0963868701000488,"Volume 10, Issue 3",September 2001
Analysts and clients in organisational contexts: a conversational perspective,https://www.sciencedirect.com/science/article/pii/S0963868701000464,"Volume 10, Issue 3",September 2001
Editorial,https://www.sciencedirect.com/science/article/pii/S096386870100049X,"Volume 10, Issue 2",June 2001
"An information technology trilogy: business strategy, technological deployment and organizational performance",https://www.sciencedirect.com/science/article/pii/S0963868701000440,"Volume 10, Issue 2",June 2001
"Information technology, strategic decision making approaches and organizational performance in different industrial settings",https://www.sciencedirect.com/science/article/pii/S0963868701000439,"Volume 10, Issue 2",June 2001
The development and exercise of power by leaders of support units in implementing information technology-based services,https://www.sciencedirect.com/science/article/pii/S0963868701000397,"Volume 10, Issue 2",June 2001
An empirical model of IT usage in the Malaysian public sector,https://www.sciencedirect.com/science/article/pii/S0963868701000476,"Volume 10, Issue 2",June 2001
JSIS Editorial Vol 10 No 1,https://www.sciencedirect.com/science/article/pii/S0963868701000452,"Volume 10, Issue 1",March 2001
How CIOs obtain peer commitment to strategic IS proposals: barriers and facilitators,https://www.sciencedirect.com/science/article/pii/S0963868701000415,"Volume 10, Issue 1",March 2001
An empirical study of misalignment between Australian CEOs and IT managers,https://www.sciencedirect.com/science/article/pii/S0963868701000403,"Volume 10, Issue 1",March 2001
Relating IT strategy and organizational culture: an empirical study of public sector units in India,https://www.sciencedirect.com/science/article/pii/S0963868701000385,"Volume 10, Issue 1",March 2001
Competing with CRS-generated information in the airline industry,https://www.sciencedirect.com/science/article/pii/S0963868701000427,"Volume 10, Issue 1",March 2001
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868701000373,"Volume 9, Issue 4",December 2000
The effect of strategic alignment on the use of IS-based resources for competitive advantage,https://www.sciencedirect.com/science/article/pii/S0963868700000494,"Volume 9, Issue 4",December 2000
The need for a processual view of inter-organizational systems adoption,https://www.sciencedirect.com/science/article/pii/S0963868700000500,"Volume 9, Issue 4",December 2000
Exploring information technology outsourcing relationships: theory and practice,https://www.sciencedirect.com/science/article/pii/S0963868700000482,"Volume 9, Issue 4",December 2000
Subject Index,https://www.sciencedirect.com/science/article/pii/S096386870100035X,"Volume 9, Issue 4",December 2000
Author Index,https://www.sciencedirect.com/science/article/pii/S0963868701000361,"Volume 9, Issue 4",December 2000
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868700000391,"Volume 9, Issues 2–3",September 2000
The role of AI-based technology in support of the knowledge management value activity cycle,https://www.sciencedirect.com/science/article/pii/S096386870000041X,"Volume 9, Issues 2–3",September 2000
The use of collaborative electronic media for information sharing: an exploratory study of determinants,https://www.sciencedirect.com/science/article/pii/S0963868700000421,"Volume 9, Issues 2–3",September 2000
“It is what one does”: why people participate and help others in electronic communities of practice,https://www.sciencedirect.com/science/article/pii/S0963868700000457,"Volume 9, Issues 2–3",September 2000
The effects of knowledge management systems on emergent teams: towards a research model,https://www.sciencedirect.com/science/article/pii/S0963868700000408,"Volume 9, Issues 2–3",September 2000
Knowledge management technology and the reproduction of knowledge work practices,https://www.sciencedirect.com/science/article/pii/S0963868700000433,"Volume 9, Issues 2–3",September 2000
Individual and collective congruence in the knowledge management process,https://www.sciencedirect.com/science/article/pii/S0963868700000445,"Volume 9, Issues 2–3",September 2000
An investigation of factors that influence the management of knowledge in organizations,https://www.sciencedirect.com/science/article/pii/S0963868700000469,"Volume 9, Issues 2–3",September 2000
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868700000470,"Volume 9, Issue 1",March 2000
Viewpoint: The Risk of Information Compromise and Approaches to Prevention,https://www.sciencedirect.com/science/article/pii/S0963868700000378,"Volume 9, Issue 1",March 2000
A methodology of constructing a decision path for IT investment,https://www.sciencedirect.com/science/article/pii/S0963868700000342,"Volume 9, Issue 1",March 2000
Managing information technology investments using a real-options approach,https://www.sciencedirect.com/science/article/pii/S096386870000038X,"Volume 9, Issue 1",March 2000
Information systems strategy for small and medium sized enterprises: an organisational perspective,https://www.sciencedirect.com/science/article/pii/S0963868700000287,"Volume 9, Issue 1",March 2000
Information technology management: the case of the Port of Singapore Authority,https://www.sciencedirect.com/science/article/pii/S0963868700000354,"Volume 9, Issue 1",March 2000
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868700000305,"Volume 8, Issue 4",December 1999
Between transient constructs and persistent structures: designing systems in action,https://www.sciencedirect.com/science/article/pii/S0963868700000317,"Volume 8, Issue 4",December 1999
Unpacking the systems development process: an empirical application of the CSF concept in a research context,https://www.sciencedirect.com/science/article/pii/S0963868700000275,"Volume 8, Issue 4",December 1999
An integrated approach toward strategic information systems planning,https://www.sciencedirect.com/science/article/pii/S0963868700000299,"Volume 8, Issue 4",December 1999
When success turns into failure: a package-driven business process re-engineering project in the financial services industry,https://www.sciencedirect.com/science/article/pii/S0963868700000251,"Volume 8, Issue 4",December 1999
The paradox of information systems: strategic value and low status,https://www.sciencedirect.com/science/article/pii/S0963868700000263,"Volume 8, Issue 4",December 1999
"The Creative Age, Demos: K. Seltzer, T. Bentley; 1999, 91 pages, ISBN 1-898-30970-1",https://www.sciencedirect.com/science/article/pii/S0963868700000330,"Volume 8, Issue 4",December 1999
"The New Barbarian Manifesto: Ian Angell, Kogan Page, 2000, ISBN 0-7494-3151-2",https://www.sciencedirect.com/science/article/pii/S0963868700000329,"Volume 8, Issue 4",December 1999
Index,https://www.sciencedirect.com/science/article/pii/S0963868700000366,"Volume 8, Issue 4",December 1999
"Towards the integration of e-business, knowledge management and policy considerations within an information systems strategy framework",https://www.sciencedirect.com/science/article/pii/S0963868700000238,"Volume 8, Issue 3",September 1999
"Integrating market, technology, and policy opportunities in e-business strategy",https://www.sciencedirect.com/science/article/pii/S0963868799000256,"Volume 8, Issue 3",September 1999
"International NGOs: networking, information flows and learning",https://www.sciencedirect.com/science/article/pii/S0963868799000293,"Volume 8, Issue 3",September 1999
The relative success of alternative approaches to strategic information systems planning: an empirical analysis,https://www.sciencedirect.com/science/article/pii/S0963868799000244,"Volume 8, Issue 3",September 1999
Risk mitigation in IT outsourcing strategy revisited: longitudinal case research at LISA,https://www.sciencedirect.com/science/article/pii/S0963868700000226,"Volume 8, Issue 3",September 1999
"Achieving the Promise of Information Technology: Introducing the Transformational Project Paradigm R. Sackman (Ed.); PMI Publishing, 1998, 194 pages, ISBN 1-880410-03-6, US$ 39.95",https://www.sciencedirect.com/science/article/pii/S0963868799000268,"Volume 8, Issue 3",September 1999
"Strategic Management and Information Systems, 2nd ed. W. Robson (Ed.); Pitman Publishing, 1997, 575 pages, ISBN 0273-61591-2, £23.99",https://www.sciencedirect.com/science/article/pii/S096386879900027X,"Volume 8, Issue 3",September 1999
"Strategic Information Management: Challenges and Strategies in Managing Information Systems, 2nd ed. R. Galliers, D. Leidner, B. Baker (Eds.); Butterworth–Heinemann, 1999, 590 pages, ISBN 0-7506-3975 X, £22.50",https://www.sciencedirect.com/science/article/pii/S0963868799000281,"Volume 8, Issue 3",September 1999
"The 6th European Conference on IT Evaluation: Brunel University, 4–5 November 1999",https://www.sciencedirect.com/science/article/pii/S096386870000024X,"Volume 8, Issue 3",September 1999
JSIS 8(2),https://www.sciencedirect.com/science/article/pii/S0963868799000232,"Volume 8, Issue 2",June 1999
Drivers and tracers of business process changes,https://www.sciencedirect.com/science/article/pii/S0963868799000189,"Volume 8, Issue 2",June 1999
Making sense of telebanking information systems: the role of organizational back ups,https://www.sciencedirect.com/science/article/pii/S0963868799000190,"Volume 8, Issue 2",June 1999
Strategic context and patterns of IT infrastructure capability,https://www.sciencedirect.com/science/article/pii/S0963868799000220,"Volume 8, Issue 2",June 1999
Moving IS evaluation forward: learning themes and research issues,https://www.sciencedirect.com/science/article/pii/S0963868799000219,"Volume 8, Issue 2",June 1999
Developing managerial skills in IT organizations—a case study based on action learning,https://www.sciencedirect.com/science/article/pii/S0963868799000207,"Volume 8, Issue 2",June 1999
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868799000177,"Volume 8, Issue 1",March 1999
Learning from singularities: the example of the Asian Financial Crisis: Information technology in the Asia-Pacific: implications of the financial crisis,https://www.sciencedirect.com/science/article/pii/S0963868799000086,"Volume 8, Issue 1",March 1999
Development of IT in Japan amid financial difficulties,https://www.sciencedirect.com/science/article/pii/S0963868799000098,"Volume 8, Issue 1",March 1999
IT spending in the midst of the Asian economic downturn: a Singapore perspective,https://www.sciencedirect.com/science/article/pii/S0963868799000104,"Volume 8, Issue 1",March 1999
Can Australia capitalise on the post-crisis opportunity?,https://www.sciencedirect.com/science/article/pii/S0963868799000116,"Volume 8, Issue 1",March 1999
‘Mind the Gap’: diagnosing the relationship between the IT organisation and the rest of the business,https://www.sciencedirect.com/science/article/pii/S096386879900013X,"Volume 8, Issue 1",March 1999
"From reengineering to electronic commerce: old questions, new challenges",https://www.sciencedirect.com/science/article/pii/S0963868799000165,"Volume 8, Issue 1",March 1999
Process integration through information technology at the Générale de Banque of Belgium,https://www.sciencedirect.com/science/article/pii/S0963868799000141,"Volume 8, Issue 1",March 1999
IT-enabled organizational transformation: a case study of BPR failure at TELECO,https://www.sciencedirect.com/science/article/pii/S0963868799000153,"Volume 8, Issue 1",March 1999
Virtual partnerships in support of electronic commerce: the case of TCIS,https://www.sciencedirect.com/science/article/pii/S0963868799000128,"Volume 8, Issue 1",March 1999
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868799000049,"Volume 7, Issue 4",December 1998
"Problems, knowledge, solutions: solving complex problems",https://www.sciencedirect.com/science/article/pii/S0963868799000037,"Volume 7, Issue 4",December 1998
"Problems, knowledge, solutions: solving complex problems – a response to Enid Mumford’s paper ICIS 1998, Helsinki, Finland",https://www.sciencedirect.com/science/article/pii/S0963868799000025,"Volume 7, Issue 4",December 1998
Contours of diffusion of electronic data interchange in Finland: Overcoming technological barriers and collaborating to make it happen,https://www.sciencedirect.com/science/article/pii/S0963868798000328,"Volume 7, Issue 4",December 1998
A cross-national comparison of the adoption of business process reengineering: fashion-setting networks?,https://www.sciencedirect.com/science/article/pii/S096386879800033X,"Volume 7, Issue 4",December 1998
Index,https://www.sciencedirect.com/science/article/pii/S0963868799000074,"Volume 7, Issue 4",December 1998
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868798900257,"Volume 7, Issue 3",September 1998
Virtual organizing as a strategy for the “Big Six” to stay competitive in a global market,https://www.sciencedirect.com/science/article/pii/S0963868798000262,"Volume 7, Issue 3",September 1998
The strategic impact of IT on the retail financial services industry,https://www.sciencedirect.com/science/article/pii/S0963868798000274,"Volume 7, Issue 3",September 1998
Financial securities transactions: a study of logistic process performance improvements,https://www.sciencedirect.com/science/article/pii/S0963868798000286,"Volume 7, Issue 3",September 1998
Global strategies to overcome the spiral of decline in universal bank markets,https://www.sciencedirect.com/science/article/pii/S0963868798000298,"Volume 7, Issue 3",September 1998
Information gathering problems in multinational banking,https://www.sciencedirect.com/science/article/pii/S0963868798000316,"Volume 7, Issue 3",September 1998
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868798000250,"Volume 7, Issue 2",June 1998
An examination of the role of the information systems centre,https://www.sciencedirect.com/science/article/pii/S0963868798000213,"Volume 7, Issue 2",June 1998
An information systems view of Chinese state enterprises,https://www.sciencedirect.com/science/article/pii/S0963868798000237,"Volume 7, Issue 2",June 1998
